"taxon","years","values","unit","geom"
"Rangifer tarandus","1999, 2000, 2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011","20, 23, 17, 18, 18, 26, 30, 35, 32, 21","Individual transmitting GPS signal","MULTIPOINT ((47.45 -71.15))"
