"taxon","years","values","unit","geom"
"Tachycineta bicolor","1, 2, 3, 4, 5, 6, 7","252, 399, 233, 240, 394, 290, 262","Number of females captured in nest-boxes visited every 2 days throughout the breeding season (April to August)","MULTIPOINT ((45.3 -72.5))"
