"taxon","years","values","unit","geom"
"Tachycineta bicolor","0, 1, 2, 3, 4, 5, 7","69, 126, 159, 155, 138, 105, 96","Number of males captured in the nesting period","MULTIPOINT ((45.3 -72.5))"
