Pop200037	3	131	135	149	153	144	156	172	216	193	209	228	232	307	315	330	362	368	376
Pop200038	3	131	131	153	153	140	144	178	200	185	189	232	232	0	0	334	334	368	372
Pop200039	3	131	131	153	153	140	160	184	192	181	189	228	240	315	315	338	338	0	0
Pop200040	3	127	135	145	153	152	172	180	200	193	213	240	244	315	315	330	334	364	368
Pop200041	3	131	131	145	157	156	164	212	224	189	229	232	236	307	307	330	334	0	0
Pop200042	3	127	131	153	153	144	144	152	152	193	193	232	244	307	315	310	326	352	372
Pop200043	3	123	131	145	149	144	144	160	176	185	209	232	232	311	315	334	338	356	364
Pop200044	3	127	135	149	153	140	144	168	192	189	189	228	228	307	319	330	330	364	368
Pop200045	3	127	131	145	153	160	164	168	236	189	205	224	236	311	311	318	334	356	380
Pop200046	3	131	131	153	153	156	156	152	220	209	209	224	236	315	315	330	334	352	372
Pop200047	3	135	143	153	153	160	160	152	196	193	209	240	240	311	311	330	338	364	376
Pop200048	3	127	131	145	153	152	160	172	192	185	185	232	240	315	315	330	338	352	356
Pop200049	3	119	123	153	157	140	156	180	232	189	197	244	244	315	315	330	334	348	360
Pop200050	3	131	139	145	153	144	160	184	216	197	197	228	232	315	315	330	358	352	356
Pop200051	3	131	131	145	157	144	148	164	188	173	201	232	236	311	311	0	0	348	368
Pop200052	3	131	131	153	157	140	144	152	172	177	201	232	240	311	315	330	334	356	380
Pop200053	3	131	135	145	145	140	156	152	172	185	205	228	232	311	315	326	338	348	348
Pop200054	3	127	127	145	145	160	160	188	232	181	197	244	244	315	315	318	342	0	0
Pop200055	3	123	135	157	157	144	168	156	172	197	209	228	244	315	315	330	334	336	364
Pop200056	3	127	131	145	157	140	152	164	184	177	217	232	244	315	315	330	334	352	352
Pop200057	3	127	131	149	153	148	152	164	178	197	197	0	0	307	307	302	334	348	360
Pop200058	3	131	139	145	145	152	156	152	192	181	181	228	240	307	307	0	0	0	0
Pop200059	3	127	131	145	153	144	152	156	216	185	193	232	232	311	315	322	330	356	360
Pop200060	3	131	131	153	153	156	156	172	180	173	193	228	244	315	315	330	338	0	0
Pop1300001	4	127	131	145	149	140	144	180	212	185	193	228	232	307	311	330	358	364	372
Pop1300002	4	127	131	145	153	144	144	152	156	0	0	240	248	315	315	334	354	360	368
Pop1300003	4	127	127	153	153	152	152	152	244	193	197	236	244	307	311	322	330	0	0
Pop1300004	4	115	139	145	145	140	144	152	232	189	213	236	236	307	307	334	338	0	0
Pop1300005	4	123	123	157	161	140	144	172	216	189	221	244	244	311	311	330	358	356	364
Pop1300006	4	131	131	145	145	144	152	216	220	0	0	232	240	303	303	338	354	348	368
Pop1300007	4	127	131	153	157	140	144	168	208	177	221	232	244	303	315	326	338	352	360
Pop1300008	4	131	131	145	153	144	152	188	228	189	197	236	236	0	0	326	342	348	360
Pop1300009	4	123	127	145	157	144	156	176	208	189	197	232	232	307	307	338	362	356	364
Pop1300010	4	127	131	153	157	140	144	180	240	193	201	0	0	307	307	326	350	368	380
Pop1300011	4	127	131	145	157	152	164	0	0	189	189	228	228	307	307	330	342	0	0
Pop1300012	4	135	139	153	153	144	156	172	192	181	197	232	232	311	311	322	342	352	364
Pop1300013	4	139	143	145	153	148	148	172	232	205	221	228	240	0	0	330	334	356	380
Pop1300014	4	135	135	153	157	156	160	184	196	221	221	232	240	315	315	330	330	368	376
Pop1300015	4	131	143	153	169	156	164	180	220	169	209	232	232	311	315	318	382	356	360
Pop1300016	4	131	139	145	157	152	164	156	188	189	189	236	248	307	307	306	330	368	372
Pop1300017	4	115	135	145	145	140	144	208	216	189	201	0	0	315	319	330	366	352	368
Pop1300018	4	131	131	145	161	144	168	200	232	213	221	232	248	307	307	334	402	356	356
Pop1300019	4	115	127	145	149	144	160	184	196	209	225	240	244	315	315	0	0	352	364
Pop1300020	4	127	135	153	161	140	144	180	200	201	209	240	244	311	311	330	338	352	352
Pop1300021	4	131	139	153	153	152	172	184	196	193	213	240	240	311	315	326	386	344	364
Pop1300022	4	127	139	153	157	148	152	180	184	185	185	232	232	311	311	322	334	0	0
Pop1300023	4	131	135	145	153	144	144	152	152	197	201	232	236	0	0	0	0	348	360
Pop1300024	4	127	147	153	153	140	144	156	180	201	205	236	248	0	0	330	342	356	368
Pop1300025	4	123	143	153	157	160	160	152	216	181	221	240	240	311	315	322	338	348	352
Pop1300026	4	115	131	145	157	160	160	152	180	201	241	228	240	315	315	322	330	352	364
Pop1300027	4	127	127	153	161	144	156	180	188	185	189	236	236	307	307	326	330	356	380
Pop1300028	4	135	143	145	145	144	152	204	224	181	185	236	236	307	307	330	330	0	0
Pop1300029	4	127	131	145	145	148	148	152	152	185	209	228	244	315	315	310	338	360	360
Pop1300030	4	127	135	153	153	144	160	192	212	193	217	236	244	315	315	330	334	356	360
Pop1300031	4	131	131	145	153	144	144	152	196	181	185	232	232	307	307	330	330	0	0
Pop1300032	4	131	131	145	153	152	164	152	208	193	193	232	244	0	0	326	334	348	364
Pop1300033	4	119	131	145	153	164	172	152	200	189	209	232	232	319	319	338	342	356	360
Pop1300034	4	127	135	153	157	144	156	172	180	193	221	228	228	307	307	322	334	348	364
Pop1300035	4	123	139	153	157	156	168	196	200	185	193	228	236	311	315	334	334	356	360
Pop1300036	4	127	143	153	153	140	140	152	152	173	209	232	240	307	307	334	378	352	360
Pop1300037	4	127	131	153	153	140	148	180	228	193	205	240	244	0	0	334	338	352	360
Pop1300038	4	0	0	145	153	140	144	160	200	189	233	244	248	307	307	334	366	356	364
Pop1300039	4	127	131	145	153	140	144	156	180	185	213	232	236	307	315	302	334	364	368
Pop1300040	4	127	131	145	145	144	144	184	184	181	213	228	232	307	315	330	330	360	380
Pop1300041	4	123	131	145	153	144	144	180	224	193	209	232	236	0	0	330	338	356	364
Pop1300042	4	135	139	149	161	144	144	152	156	193	193	228	236	307	307	330	362	356	360
Pop1300043	4	119	131	145	153	144	156	152	192	181	193	228	228	307	307	318	334	348	364
Pop1300044	4	127	131	153	153	144	168	200	204	177	181	232	240	0	0	326	342	0	0
Pop1300045	4	127	131	145	161	144	144	152	180	181	185	228	240	311	311	334	338	0	0
Pop1300046	4	127	139	145	153	144	168	172	180	181	193	232	232	0	0	330	334	0	0
Pop1300047	4	127	131	145	153	144	144	160	172	193	193	228	232	311	311	326	338	368	372
Pop1300048	4	135	135	145	145	140	144	180	196	205	217	232	236	307	311	314	346	364	364
Pop1300049	4	119	131	145	157	148	148	180	216	177	213	228	228	307	319	330	334	0	0
Pop1300050	4	127	131	145	153	144	164	188	228	185	225	228	240	319	319	330	338	0	0
Pop1300051	4	127	135	153	153	144	168	192	212	181	217	244	244	307	311	330	338	352	364
Pop1300052	4	131	135	153	153	144	160	172	212	189	189	232	232	307	307	326	326	348	356
Pop1300053	4	123	135	153	157	144	156	192	216	189	205	228	236	303	311	334	334	356	364
Pop1300054	4	127	135	145	153	144	160	232	256	209	229	232	232	307	315	334	334	352	364
Pop1300055	4	127	135	145	153	140	144	156	180	193	205	232	232	311	311	330	334	352	360
Pop1300056	4	127	131	145	153	152	152	188	208	193	209	236	236	307	307	330	342	0	0
Pop1300057	4	135	135	157	157	144	156	160	180	189	209	240	240	0	0	334	334	0	0
Pop1300058	4	131	139	153	153	144	160	188	192	169	197	232	240	0	0	322	334	340	352
Pop1300059	4	127	135	145	145	144	144	168	178	185	209	232	236	307	307	326	338	364	368
Pop1300060	4	131	139	153	165	140	156	180	184	185	209	236	248	0	0	326	334	0	0
Pop300001	5	131	135	153	153	156	156	152	192	185	189	236	240	311	315	322	330	336	368
Pop300002	5	131	135	145	153	144	144	152	192	193	201	220	236	0	0	334	390	336	368
Pop300003	5	139	139	153	153	144	160	188	188	193	197	228	232	307	307	330	346	0	0
Pop300004	5	127	131	145	153	144	144	180	204	185	197	232	244	319	319	322	358	356	356
Pop300005	5	127	127	145	153	144	144	192	216	193	205	232	248	319	319	326	334	356	360
Pop300006	5	131	131	153	153	144	144	180	188	201	209	240	244	307	315	330	334	348	356
Pop300007	5	131	131	153	157	140	152	172	172	189	209	228	244	311	319	342	358	0	0
Pop300008	5	131	135	145	153	144	160	180	228	185	189	236	236	315	315	0	0	0	0
Pop300009	5	131	131	153	153	144	144	168	200	181	217	228	236	311	311	334	334	360	368
Pop300010	5	131	139	145	157	156	160	152	200	189	213	232	232	315	315	334	342	356	364
Pop300011	5	135	135	153	157	144	156	172	208	185	225	236	240	315	315	330	334	348	352
Pop300012	5	131	139	153	157	144	156	152	180	185	189	228	236	315	315	326	338	364	372
Pop300013	5	135	143	145	153	144	144	152	168	193	209	236	240	315	315	314	342	372	384
Pop300014	5	127	135	153	161	144	160	152	212	181	285	228	240	307	311	322	334	356	368
Pop300015	5	135	143	153	153	144	144	180	196	197	201	240	244	315	319	334	338	360	368
Pop300016	5	127	127	145	153	144	144	172	216	0	0	228	240	315	315	322	330	360	360
Pop300017	5	119	135	153	157	144	160	152	180	165	193	232	244	315	315	322	330	356	360
Pop300018	5	131	135	153	153	144	152	0	0	197	197	224	224	315	315	326	342	352	360
Pop300019	5	127	131	153	153	144	144	180	180	177	189	244	248	315	315	330	334	360	360
Pop300020	5	131	135	153	153	140	164	172	216	189	193	228	232	311	311	310	330	360	360
Pop300021	5	127	131	153	153	144	144	180	188	189	201	232	236	311	311	318	334	360	360
Pop300022	5	115	135	153	153	144	156	180	236	189	205	240	240	311	315	326	334	348	360
Pop300023	5	131	131	0	0	140	156	164	188	189	209	236	244	315	315	330	370	348	352
Pop300024	5	127	131	145	145	144	144	180	196	181	197	228	244	307	307	314	346	0	0
Pop300025	5	131	135	145	153	144	164	168	172	189	213	232	232	307	307	314	326	344	348
Pop300026	5	115	139	153	153	144	144	176	196	193	193	228	232	315	315	330	334	0	0
Pop300027	5	131	131	153	153	144	156	176	196	189	197	236	244	0	0	326	382	352	368
Pop300028	5	131	143	145	145	144	160	160	192	185	197	232	240	307	319	322	330	356	368
Pop300029	5	115	131	153	153	144	156	180	196	193	197	240	248	0	0	314	338	0	0
Pop300030	5	131	139	153	153	152	152	172	184	181	209	228	240	311	311	302	330	0	0
Pop300031	5	127	131	145	153	144	156	172	196	153	197	236	236	307	307	334	338	356	356
Pop300032	5	127	131	145	153	144	148	172	192	165	221	232	236	307	311	330	382	348	364
Pop300033	5	127	139	153	157	144	148	152	228	181	201	232	244	311	315	322	338	360	372
Pop300034	5	127	131	153	153	144	156	178	180	197	229	236	236	0	0	334	338	0	0
Pop300035	5	123	131	145	153	148	164	200	212	181	209	244	244	307	307	326	334	352	368
Pop300036	5	127	131	145	153	156	160	152	224	213	221	228	240	307	315	322	338	360	360
Pop300037	5	123	127	145	157	144	168	196	212	177	197	236	236	311	311	326	334	0	0
Pop300038	5	131	131	145	153	140	148	160	200	193	209	228	232	315	315	326	390	0	0
Pop300039	5	127	127	153	153	144	144	152	192	193	213	232	232	315	315	358	366	360	364
Pop300040	5	131	139	145	145	140	140	172	188	193	205	244	244	307	307	334	342	348	360
Pop300041	5	127	131	145	145	144	164	172	224	185	193	228	244	307	315	334	354	0	0
Pop300042	5	127	127	153	153	144	144	168	188	189	189	232	240	315	315	342	366	356	368
Pop300043	5	131	135	145	153	152	160	178	212	209	213	232	236	315	315	326	334	356	372
Pop300044	5	127	135	153	153	144	156	200	212	189	217	224	240	311	311	334	338	356	364
Pop300045	5	131	135	145	157	144	160	200	248	197	257	240	244	307	307	338	346	356	364
Pop300046	5	119	127	153	165	144	152	152	172	193	205	232	232	307	307	322	326	360	368
Pop300047	5	127	139	153	157	144	148	180	228	193	209	236	240	315	315	330	382	364	364
Pop300048	5	127	135	145	145	144	148	180	200	189	209	232	232	311	315	334	358	344	376
Pop300049	5	131	139	153	161	140	144	152	260	209	229	240	240	307	311	330	330	348	356
Pop300050	5	131	131	145	161	144	152	168	188	201	213	236	240	311	315	326	338	356	360
Pop300051	5	123	131	153	153	144	144	172	204	193	213	240	244	315	315	334	382	360	364
Pop300052	5	131	143	153	153	144	164	196	224	185	205	232	232	311	315	322	366	352	368
Pop300053	5	127	127	153	157	144	156	152	156	221	225	236	240	315	315	318	370	364	364
Pop300054	5	135	135	145	153	144	156	152	172	185	189	228	232	307	315	330	346	0	0
Pop300055	5	131	135	145	153	144	144	188	216	185	209	236	240	315	315	322	334	0	0
Pop300056	5	131	135	153	157	156	160	152	228	201	225	228	232	311	315	338	342	372	372
Pop300057	5	131	131	153	153	148	156	156	196	185	193	236	244	307	307	318	338	356	364
Pop300058	5	127	131	153	157	144	144	184	240	181	225	0	0	307	311	334	362	328	340
Pop300059	5	127	139	145	153	144	144	180	220	173	209	232	236	307	315	326	342	364	364
Pop300060	5	131	131	145	145	140	144	152	172	189	193	228	228	315	315	334	338	356	368
Pop300061	5	127	131	145	153	144	144	156	188	165	201	228	240	307	307	322	326	356	368
Pop300062	5	131	135	153	153	144	160	152	180	181	205	232	244	311	311	330	350	352	372
Pop300063	5	131	131	153	157	144	156	152	152	193	213	232	236	315	315	302	326	0	0
Pop300064	5	131	135	153	157	140	140	188	216	185	185	228	232	315	319	342	358	0	0
Pop300065	5	139	139	153	153	144	144	180	204	213	225	236	236	315	315	334	338	360	364
Pop300066	5	131	139	145	153	148	148	178	184	189	217	0	0	315	315	330	334	0	0
Pop300067	5	127	127	145	157	144	144	152	152	185	193	232	244	315	315	322	334	364	376
Pop300068	5	127	139	153	157	156	156	156	228	185	201	232	236	307	307	334	334	360	360
Pop300069	5	127	135	153	153	144	160	160	232	189	189	236	236	315	315	338	338	360	372
Pop300070	5	131	131	153	153	156	160	152	220	181	185	228	244	311	315	302	354	360	364
Pop400001	6	131	131	153	161	140	168	180	188	189	205	228	244	303	315	302	330	0	0
Pop400002	6	127	127	153	153	160	164	180	188	181	209	232	240	307	307	326	334	0	0
Pop400003	6	127	135	145	153	156	164	180	212	177	193	232	236	311	315	342	346	368	380
Pop400004	6	127	131	145	153	140	144	204	228	197	197	236	240	307	315	326	334	348	384
Pop400005	6	131	135	157	157	144	156	160	192	173	201	236	244	0	0	330	334	348	360
Pop400006	6	123	131	153	157	144	156	178	180	177	181	228	240	311	315	318	334	352	360
Pop400007	6	131	131	145	145	144	160	200	212	197	213	240	244	311	311	314	314	360	368
Pop400008	6	131	131	145	153	152	156	152	180	201	225	228	236	307	307	302	362	372	376
Pop400009	6	131	131	157	157	152	168	208	216	189	193	236	236	0	0	330	382	0	0
Pop400010	6	127	127	145	153	156	156	192	212	185	205	228	232	315	315	322	386	364	368
Pop400011	6	127	139	145	145	140	144	156	220	181	193	240	244	307	307	314	386	344	352
Pop400012	6	127	131	153	153	144	148	172	172	189	193	228	244	315	315	334	370	0	0
Pop400013	6	131	135	145	153	144	144	152	172	169	193	240	240	315	315	334	338	0	0
Pop400014	6	131	135	145	157	144	152	184	192	177	221	244	244	307	307	326	330	352	372
Pop400015	6	123	127	153	161	140	160	180	208	189	209	236	236	315	315	318	334	0	0
Pop400016	6	131	131	153	157	152	156	180	200	181	181	0	0	307	315	330	334	364	380
Pop400017	6	131	131	153	157	160	160	184	192	193	197	228	236	307	307	326	330	0	0
Pop400018	6	127	131	153	157	152	152	172	180	181	185	232	240	311	315	330	334	348	384
Pop400019	6	127	127	145	157	144	148	152	192	189	213	232	236	315	315	322	378	348	364
Pop400020	6	127	135	145	153	148	160	148	180	209	221	0	0	303	315	302	382	356	368
Pop400021	6	131	135	145	153	144	156	172	196	197	197	232	244	303	303	322	334	356	356
Pop400022	6	127	139	145	153	144	172	156	204	189	221	240	248	315	315	0	0	352	368
Pop400023	6	127	139	145	157	144	144	152	220	181	189	232	232	307	315	330	334	0	0
Pop400024	6	131	139	145	145	140	144	168	168	189	197	228	228	0	0	318	330	356	368
Pop400025	6	131	143	145	153	140	144	180	192	193	229	236	244	307	315	314	338	352	356
Pop400026	6	127	139	145	157	140	168	168	232	193	205	232	244	307	315	302	338	352	360
Pop400027	6	127	127	145	153	144	144	212	212	0	0	228	232	311	319	330	330	356	360
Pop400028	6	131	135	153	153	144	160	172	200	181	197	236	240	307	315	334	374	360	384
Pop400029	6	127	127	157	157	152	164	180	180	189	205	228	240	307	311	330	338	352	364
Pop400030	6	131	139	145	145	144	144	180	212	181	209	232	240	0	0	314	338	356	364
Pop400031	6	115	143	157	157	144	156	180	196	185	197	228	232	0	0	334	358	0	0
Pop400032	6	131	131	153	157	144	144	196	212	189	205	240	244	307	311	330	334	344	360
Pop400033	6	0	0	145	153	144	144	216	224	213	221	232	232	307	311	330	338	352	360
Pop400034	6	127	135	145	157	164	164	180	216	185	193	228	240	315	315	334	382	348	380
Pop400035	6	127	139	153	157	140	144	180	192	193	205	0	0	315	315	338	338	0	0
Pop400036	6	127	131	145	157	148	164	180	192	181	209	228	232	315	319	322	330	376	384
Pop400037	6	131	131	153	153	144	144	180	244	185	233	236	248	311	315	326	326	364	368
Pop400038	6	131	131	145	149	144	144	152	152	197	205	228	248	315	315	326	338	0	0
Pop400039	6	127	131	145	145	140	156	196	228	205	209	232	240	307	311	334	346	352	364
Pop400040	6	127	131	145	153	152	156	180	212	177	209	228	236	307	319	346	346	364	372
Pop400041	6	123	147	153	157	156	160	172	200	185	209	236	240	311	319	334	338	360	364
Pop400042	6	127	131	145	153	140	152	180	192	217	225	236	240	303	303	330	338	356	364
Pop400043	6	127	131	153	153	140	156	152	232	177	197	236	236	315	315	330	330	360	364
Pop400044	6	131	135	145	165	152	160	160	168	185	201	232	232	311	311	310	314	0	0
Pop400045	6	131	139	153	153	144	144	188	224	177	237	228	232	303	307	334	338	344	364
Pop400046	6	139	139	153	153	144	144	172	184	189	189	228	244	315	315	334	334	360	360
Pop400047	6	131	139	145	153	144	156	192	220	185	205	232	244	307	311	330	338	360	368
Pop400048	6	127	135	145	145	144	160	196	220	189	201	228	236	315	315	318	358	352	364
Pop400049	6	131	135	153	153	144	148	180	180	173	185	224	232	307	315	330	334	356	360
Pop400050	6	127	139	145	145	144	156	152	208	165	213	236	236	315	315	330	338	348	360
Pop400051	6	131	135	157	161	140	164	152	232	185	221	224	236	315	315	302	302	352	356
Pop400052	6	131	135	145	161	140	168	196	216	193	205	228	236	307	311	310	334	352	352
Pop400053	6	127	131	153	153	144	148	152	192	185	205	228	232	315	315	338	342	360	360
Pop400054	6	139	139	145	153	140	156	172	212	173	197	228	244	311	315	330	338	368	372
Pop400055	6	123	127	145	161	160	164	188	204	185	205	240	240	315	315	354	390	360	372
Pop400056	6	131	135	153	153	156	168	0	0	209	213	244	244	307	307	334	334	0	0
Pop400057	6	127	139	145	153	156	156	192	196	185	217	228	228	315	315	334	338	364	372
Pop400058	6	131	143	157	157	144	156	180	196	189	193	232	236	311	315	330	330	352	364
Pop400059	6	127	131	153	153	144	160	152	156	145	209	232	244	315	315	318	358	348	376
Pop400060	6	127	131	145	153	144	144	176	240	181	221	228	240	303	307	322	338	352	364
