"","year","sampling_unit","sampling_unit_id","species","dist_colony","sdist_colony","lemmings","lemmingsHL","pa","inaccessible_nest_rlha"
"1597",2015,"transect","TR207D","ltja",8.77050272801858,1.5283788995862,2.4595,"high",0,"NA"
"1598",2016,"transect","TR207D","ltja",8.82201421132883,1.53735547329232,2.26800095,"high",0,"NA"
"1599",2017,"transect","TR207D","ltja",9.14870053392819,1.59428499007466,0.248664461391466,"low",0,"NA"
"1600",2018,"transect","TR207D","ltja",8.69046765462385,1.51443170394683,0.0290023201856149,"low",0,"NA"
"1601",2011,"transect","TR208A","ltja",11.3121233700139,1.97129072350807,6.927,"high",0,"NA"
"1602",2012,"transect","TR208A","ltja",10.0802343750133,1.75661737980377,0.1735,"low",0,"NA"
"1603",2013,"transect","TR208A","ltja",10.3025209217127,1.79535382150761,0.0385,"low",0,"NA"
"1604",2014,"transect","TR208A","ltja",10.0069825627672,1.74385225930096,6.3315,"high",1,"NA"
"1605",2015,"transect","TR208A","ltja",10.7080626019195,1.86602495247376,2.4595,"high",0,"NA"
"1606",2017,"transect","TR208A","ltja",11.0723401803994,1.92950525477872,0.248664461391466,"low",0,"NA"
"1607",2018,"transect","TR208A","ltja",10.7276320321393,1.86943519076368,0.0290023201856149,"low",0,"NA"
"1608",2011,"transect","TR208B","ltja",10.8128645100328,1.88428810453745,6.927,"high",1,"NA"
"1609",2012,"transect","TR208B","ltja",9.57971779901963,1.6693955867818,0.1735,"low",0,"NA"
"1610",2013,"transect","TR208B","ltja",9.80281887660122,1.70827397152494,0.0385,"low",0,"NA"
"1611",2015,"transect","TR208B","ltja",10.2079733521453,1.77887762683381,2.4595,"high",0,"NA"
"1612",2017,"transect","TR208B","ltja",10.5720148412221,1.84231678736236,0.248664461391466,"low",1,"NA"
"1613",2018,"transect","TR208B","ltja",10.2285461037286,1.78246270746161,0.0290023201856149,"low",0,"NA"
"1614",2011,"transect","TR208C","ltja",10.3105830895978,1.7967587634662,6.927,"high",0,"NA"
"1615",2012,"transect","TR208C","ltja",9.07694910742813,1.58178133211129,0.1735,"low",0,"NA"
"1616",2013,"transect","TR208C","ltja",9.30029821029112,1.6207029386193,0.0385,"low",0,"NA"
"1617",2014,"transect","TR208C","ltja",9.00624988286436,1.56946103458774,6.3315,"high",1,"NA"
"1618",2015,"transect","TR208C","ltja",9.70528273088975,1.69127697697682,2.4595,"high",0,"NA"
"1619",2016,"transect","TR208C","ltja",9.93291887134323,1.73094565785425,2.26800095,"high",0,"NA"
"1620",2017,"transect","TR208C","ltja",10.0692586397552,1.75470470926525,0.248664461391466,"low",0,"NA"
"1621",2018,"transect","TR208C","ltja",9.72637366585454,1.69495235807781,0.0290023201856149,"low",0,"NA"
"1622",2011,"transect","TR208D","ltja",9.81091509775657,1.70968484772713,6.927,"high",0,"NA"
"1623",2012,"transect","TR208D","ltja",8.57833299427444,1.49489072048156,0.1735,"low",0,"NA"
"1624",2013,"transect","TR208D","ltja",8.80079194931572,1.5336572066743,0.0385,"low",0,"NA"
"1625",2014,"transect","TR208D","ltja",8.50650693771454,1.48237405721938,6.3315,"high",1,"NA"
"1626",2015,"transect","TR208D","ltja",9.20605252363929,1.60427935113263,2.4595,"high",0,"NA"
"1627",2016,"transect","TR208D","ltja",9.43318731824804,1.64386066570572,2.26800095,"high",0,"NA"
"1628",2017,"transect","TR208D","ltja",9.57030229232882,1.66775480720492,0.248664461391466,"low",0,"NA"
"1629",2018,"transect","TR208D","ltja",9.22666753318535,1.60787179578284,0.0290023201856149,"low",0,"NA"
"1630",2011,"transect","TR240A","ltja",4.07968148091535,0.710939758623424,6.927,"high",0,"NA"
"1631",2013,"transect","TR240A","ltja",3.06376017172942,0.533901709522839,0.0385,"low",0,"NA"
"1632",2014,"transect","TR240A","ltja",2.79129323288823,0.486420654779037,6.3315,"high",0,"NA"
"1633",2015,"transect","TR240A","ltja",3.46320702065673,0.603510733582128,2.4595,"high",1,"NA"
"1634",2016,"transect","TR240A","ltja",3.7251148170206,0.649151714722338,2.26800095,"high",0,"NA"
"1635",2018,"transect","TR240A","ltja",3.50033441716038,0.609980685325198,0.0290023201856149,"low",0,"NA"
"1636",2011,"transect","TR242A","ltja",9.05506256266193,1.57796730522562,6.927,"high",1,"NA"
"1637",2012,"transect","TR242A","ltja",7.81283375752475,1.36149210954904,0.1735,"low",0,"NA"
"1638",2013,"transect","TR242A","ltja",8.04233247055469,1.40148536892704,0.0385,"low",0,"NA"
"1639",2014,"transect","TR242A","ltja",7.75408529382393,1.35125439398268,6.3315,"high",0,"NA"
"1640",2015,"transect","TR242A","ltja",8.4445544635183,1.47157799942486,2.4595,"high",0,"NA"
"1641",2016,"transect","TR242A","ltja",8.68345967454387,1.51321046849259,2.26800095,"high",0,"NA"
"1642",2017,"transect","TR242A","ltja",8.80666748210149,1.53468109784816,0.248664461391466,"low",0,"NA"
"1643",2018,"transect","TR242A","ltja",8.47206665596881,1.4763723716207,0.0290023201856149,"low",0,"NA"
"1644",2011,"transect","TR242B","ltja",9.24506370854637,1.61107757852151,6.927,"high",0,"NA"
"1645",2012,"transect","TR242B","ltja",7.98080540017561,1.39076344350989,0.1735,"low",1,"NA"
"1646",2013,"transect","TR242B","ltja",8.22825933579679,1.43388564363358,0.0385,"low",0,"NA"
"1647",2014,"transect","TR242B","ltja",7.95435377782494,1.38615389001971,6.3315,"high",0,"NA"
"1648",2015,"transect","TR242B","ltja",8.62205515861836,1.50250989984901,2.4595,"high",0,"NA"
"1649",2016,"transect","TR242B","ltja",8.88732138431501,1.54873613279144,2.26800095,"high",0,"NA"
"1650",2017,"transect","TR242B","ltja",8.97779926772379,1.56450312952693,0.248664461391466,"low",0,"NA"
"1651",2018,"transect","TR242B","ltja",8.66599353706015,1.5101667574517,0.0290023201856149,"low",0,"NA"
"1652",2011,"transect","TR242C","ltja",9.20627131234484,1.60431747802813,6.927,"high",0,"NA"
"1653",2012,"transect","TR242C","ltja",7.92332981878461,1.38074754492761,0.1735,"low",1,"NA"
"1654",2013,"transect","TR242C","ltja",8.18824839064151,1.42691319447939,0.0385,"low",0,"NA"
"1655",2014,"transect","TR242C","ltja",7.93012147185225,1.38193108246973,6.3315,"high",0,"NA"
"1656",2015,"transect","TR242C","ltja",8.57217351470775,1.49381734773497,2.4595,"high",0,"NA"
"1657",2016,"transect","TR242C","ltja",8.86391111225595,1.54465657578562,2.26800095,"high",0,"NA"
"1658",2017,"transect","TR242C","ltja",8.92041150657703,1.55450253481176,0.248664461391466,"low",0,"NA"
"1659",2018,"transect","TR242C","ltja",8.6328728051087,1.50439502127839,0.0290023201856149,"low",0,"NA"
"1660",2011,"transect","TR243A","ltja",8.61261611352693,1.50086501838698,6.927,"high",0,"NA"
"1661",2012,"transect","TR243A","ltja",7.3388872007685,1.27890050227849,0.1735,"low",1,"NA"
"1662",2013,"transect","TR243A","ltja",7.59481568624459,1.32349950750485,0.0385,"low",0,"NA"
"1663",2014,"transect","TR243A","ltja",7.32913004421173,1.27720018558471,6.3315,"high",0,"NA"
"1664",2015,"transect","TR243A","ltja",7.98392618061827,1.39130728177398,2.4595,"high",0,"NA"
"1665",2016,"transect","TR243A","ltja",8.26292250514526,1.43992617041613,2.26800095,"high",1,"NA"
"1666",2017,"transect","TR243A","ltja",8.33630923341482,1.45271480186351,0.248664461391466,"low",0,"NA"
"1667",2018,"transect","TR243A","ltja",8.0362740584192,1.40042960854933,0.0290023201856149,"low",0,"NA"
"1668",2011,"transect","TR244A","ltja",8.50159413885293,1.48151793547233,6.927,"high",1,"NA"
"1669",2012,"transect","TR244A","ltja",7.27075850474953,1.26702815417248,0.1735,"low",0,"NA"
"1670",2013,"transect","TR244A","ltja",7.49154598018801,1.30550336240371,0.0385,"low",0,"NA"
"1671",2014,"transect","TR244A","ltja",7.19740126401536,1.25424466132756,6.3315,"high",0,"NA"
"1672",2015,"transect","TR244A","ltja",7.89720653739812,1.37619520929792,2.4595,"high",0,"NA"
"1673",2016,"transect","TR244A","ltja",8.12453766405002,1.41581073738891,2.26800095,"high",0,"NA"
"1674",2017,"transect","TR244A","ltja",8.26196469864932,1.43975925966042,0.248664461391466,"low",0,"NA"
"1675",2018,"transect","TR244A","ltja",7.9173912263609,1.37971266475767,0.0290023201856149,"low",0,"NA"
"1676",2011,"transect","TR244D","ltja",8.31986135091117,1.44984853554548,6.927,"high",0,"NA"
"1677",2012,"transect","TR244D","ltja",7.19860476664781,1.25445438796309,0.1735,"low",0,"NA"
"1678",2013,"transect","TR244D","ltja",7.35041391037389,1.28090918756015,0.0385,"low",0,"NA"
"1679",2014,"transect","TR244D","ltja",7.01484836073077,1.2224323451935,6.3315,"high",0,"NA"
"1680",2015,"transect","TR244D","ltja",7.77375062503187,1.35468134431878,2.4595,"high",1,"NA"
"1681",2016,"transect","TR244D","ltja",7.90334214436925,1.37726442192137,2.26800095,"high",0,"NA"
"1682",2017,"transect","TR244D","ltja",8.15086678196326,1.42039894282151,0.248664461391466,"low",0,"NA"
"1683",2018,"transect","TR244D","ltja",7.73636897439302,1.3481670853487,0.0290023201856149,"low",0,"NA"
"1684",2011,"transect","TR245B","ltja",7.77394163738105,1.35471463080795,6.927,"high",0,"NA"
"1685",2012,"transect","TR245B","ltja",6.61945626599979,1.15352991697585,0.1735,"low",0,"NA"
"1686",2013,"transect","TR245B","ltja",6.78982818743912,1.18321953202813,0.0385,"low",0,"NA"
"1687",2014,"transect","TR245B","ltja",6.46442670062952,1.12651391528566,6.3315,"high",1,"NA"
"1688",2015,"transect","TR245B","ltja",7.209937079355,1.25642919695207,2.4595,"high",0,"NA"
"1689",2016,"transect","TR245B","ltja",7.36760935382275,1.28390572649883,2.26800095,"high",0,"NA"
"1690",2017,"transect","TR245B","ltja",7.58500000469846,1.32178899203893,0.248664461391466,"low",0,"NA"
"1691",2018,"transect","TR245B","ltja",7.18832274785204,1.25266260691474,0.0290023201856149,"low",0,"NA"
"1692",2011,"transect","TR245C","ltja",7.98951507327408,1.39228122202257,6.927,"high",1,"NA"
"1693",2012,"transect","TR245C","ltja",6.7984971431948,1.1847302149923,0.1735,"low",0,"NA"
"1694",2013,"transect","TR245C","ltja",6.99168145088433,1.21839519734965,0.0385,"low",0,"NA"
"1695",2015,"transect","TR245C","ltja",7.40639870557543,1.29066529645575,2.4595,"high",0,"NA"
"1696",2017,"transect","TR245C","ltja",7.77774780637293,1.35537790731055,0.248664461391466,"low",0,"NA"
"1697",2018,"transect","TR245C","ltja",7.40333032334926,1.29013058929063,0.0290023201856149,"low",0,"NA"
"1698",2011,"transect","TR245D","ltja",8.06509745886083,1.40545247649834,6.927,"high",1,"NA"
"1699",2012,"transect","TR245D","ltja",6.83898404198912,1.19178560551504,0.1735,"low",0,"NA"
"1700",2013,"transect","TR245D","ltja",7.05616211454329,1.22963182640318,0.0385,"low",0,"NA"
"1701",2014,"transect","TR245D","ltja",6.75996154283306,1.17801486465239,6.3315,"high",0,"NA"
"1702",2015,"transect","TR245D","ltja",7.46309207400756,1.30054488383462,2.4595,"high",0,"NA"
"1703",2016,"transect","TR245D","ltja",7.68629961793492,1.33944182178063,2.26800095,"high",0,"NA"
"1704",2017,"transect","TR245D","ltja",7.82885947586006,1.36428480804238,0.248664461391466,"low",0,"NA"
"1705",2018,"transect","TR245D","ltja",7.48054170853016,1.303585719011,0.0290023201856149,"low",0,"NA"
"1706",2011,"transect","TR246A","ltja",7.5552207658069,1.31659955629288,6.927,"high",1,"NA"
"1707",2012,"transect","TR246A","ltja",6.30832104305158,1.09931038995228,0.1735,"low",0,"NA"
"1708",2013,"transect","TR246A","ltja",6.54105576391373,1.1398675675278,0.0385,"low",0,"NA"
"1709",2014,"transect","TR246A","ltja",6.25739825095231,1.09043640366369,6.3315,"high",0,"NA"
"1710",2015,"transect","TR246A","ltja",6.94150385793164,1.2096510721063,2.4595,"high",0,"NA"
"1711",2017,"transect","TR246A","ltja",7.30266912975627,1.2725890128194,0.248664461391466,"low",0,"NA"
"1712",2018,"transect","TR246A","ltja",6.97331309299761,1.21519426218268,0.0290023201856149,"low",0,"NA"
"1713",2011,"transect","TR246B","ltja",7.29793006773494,1.27176316707009,6.927,"high",0,"NA"
"1714",2012,"transect","TR246B","ltja",6.0773036240651,1.05905247549,0.1735,"low",1,"NA"
"1715",2013,"transect","TR246B","ltja",6.29015902933473,1.09614541305191,0.0385,"low",0,"NA"
"1716",2014,"transect","TR246B","ltja",5.99205220389875,1.04419626076861,6.3315,"high",1,"NA"
"1717",2015,"transect","TR246B","ltja",6.69844185195467,1.16729422521319,2.4595,"high",0,"NA"
"1718",2018,"transect","TR246B","ltja",6.71308938610597,1.16984675644453,0.0290023201856149,"low",0,"NA"
"1719",2011,"transect","TR280B","ltja",16.9367343205708,2.95145536877405,6.927,"high",1,"NA"
"1720",2012,"transect","TR280B","ltja",18.2378769696031,3.17819709975598,0.1735,"low",0,"NA"
"1721",2013,"transect","TR280B","ltja",17.9534321065351,3.12862872947089,0.0385,"low",0,"NA"
"1722",2014,"transect","TR280B","ltja",18.20615785525,3.17266961443453,6.3315,"high",0,"NA"
"1723",2015,"transect","TR280B","ltja",17.581596486234,3.06383133600253,2.4595,"high",0,"NA"
"1724",2016,"transect","TR280B","ltja",17.2723228547758,3.00993621651194,2.26800095,"high",0,"NA"
"1725",2017,"transect","TR280B","ltja",17.2484488843984,3.00577585379321,0.248664461391466,"low",0,"NA"
"1726",2018,"transect","TR280B","ltja",17.5052462315526,3.05052626993598,0.0290023201856149,"low",0,"NA"
"1727",2011,"transect","TR281A","ltja",16.4188043533749,2.86119905646521,6.927,"high",0,"NA"
"1728",2012,"transect","TR281A","ltja",17.7223529217181,3.088360051476,0.1735,"low",0,"NA"
"1729",2013,"transect","TR281A","ltja",17.434820142425,3.03825356996188,0.0385,"low",0,"NA"
"1730",2014,"transect","TR281A","ltja",17.6844358807708,3.08175249349264,6.3315,"high",1,"NA"
"1731",2015,"transect","TR281A","ltja",17.0654398756521,2.97388405510435,2.4595,"high",0,"NA"
"1732",2017,"transect","TR281A","ltja",16.7345134937807,2.91621565056092,0.248664461391466,"low",0,"NA"
"1733",2018,"transect","TR281A","ltja",16.985589698317,2.95996908010784,0.0290023201856149,"low",0,"NA"
"1734",2011,"transect","TR282A","ltja",16.1588778556909,2.81590334345728,6.927,"high",0,"NA"
"1735",2012,"transect","TR282A","ltja",17.4531759993955,3.04145232667487,0.1735,"low",0,"NA"
"1736",2013,"transect","TR282A","ltja",17.1766918323674,2.99327121550488,0.0385,"low",0,"NA"
"1737",2014,"transect","TR282A","ltja",17.4376269032396,3.03874268605229,6.3315,"high",1,"NA"
"1738",2015,"transect","TR282A","ltja",16.7988420997114,2.92742578149562,2.4595,"high",0,"NA"
"1739",2016,"transect","TR282A","ltja",16.5039955347504,2.87604477376134,2.26800095,"high",1,"NA"
"1740",2017,"transect","TR282A","ltja",16.4605034790044,2.86846569393397,0.248664461391466,"low",0,"NA"
"1741",2018,"transect","TR282A","ltja",16.7315348584013,2.9156965829995,0.0290023201856149,"low",0,"NA"
"1742",2011,"transect","TR282B","ltja",16.2554598127122,2.83273405770135,6.927,"high",1,"NA"
"1743",2013,"transect","TR282B","ltja",17.2734603100394,3.01013443349881,0.0385,"low",0,"NA"
"1744",2014,"transect","TR282B","ltja",17.5420246254454,3.05693540324676,6.3315,"high",1,"NA"
"1745",2015,"transect","TR282B","ltja",16.8900455904222,2.94331922513206,2.4595,"high",0,"NA"
"1746",2016,"transect","TR282B","ltja",16.6093848385836,2.89441028748567,2.26800095,"high",0,"NA"
"1747",2017,"transect","TR282B","ltja",16.5468242605458,2.8835082593598,0.248664461391466,"low",0,"NA"
"1748",2018,"transect","TR282B","ltja",16.8316021941921,2.93313467170471,0.0290023201856149,"low",0,"NA"
"1749",2011,"transect","TR284A","ltja",15.4136417462736,2.68603585693289,6.927,"high",1,"NA"
"1750",2012,"transect","TR284A","ltja",16.6980474883997,2.90986095517972,0.1735,"low",1,"NA"
"1751",2013,"transect","TR284A","ltja",16.4315487589117,2.86341994175699,0.0385,"low",0,"NA"
"1752",2014,"transect","TR284A","ltja",16.7021164414371,2.91057002536174,6.3315,"high",0,"NA"
"1753",2015,"transect","TR284A","ltja",16.0468275297543,2.79637705640578,2.4595,"high",0,"NA"
"1754",2016,"transect","TR284A","ltja",15.7699000868811,2.74811869841546,2.26800095,"high",0,"NA"
"1755",2017,"transect","TR284A","ltja",15.7025492981275,2.73638191118745,0.248664461391466,"low",0,"NA"
"1756",2018,"transect","TR284A","ltja",15.9906092127437,2.78658025317183,0.0290023201856149,"low",0,"NA"
"1757",2011,"transect","TR284B","ltja",15.0957468473581,2.63063836481007,6.927,"high",1,"NA"
"1758",2012,"transect","TR284B","ltja",16.3867726579443,2.855617099657,0.1735,"low",0,"NA"
"1759",2013,"transect","TR284B","ltja",16.1137549599588,2.80804006767209,0.0385,"low",0,"NA"
"1760",2014,"transect","TR284B","ltja",16.3783240883043,2.85414482195868,6.3315,"high",0,"NA"
"1761",2016,"transect","TR284B","ltja",15.445085713128,2.69151539407573,2.26800095,"high",0,"NA"
"1762",2017,"transect","TR284B","ltja",15.393013013882,2.68244102089096,0.248664461391466,"low",0,"NA"
"1763",2018,"transect","TR284B","ltja",15.6700766202279,2.73072310721077,0.0290023201856149,"low",0,"NA"
"1764",2011,"transect","TR284C","ltja",15.1023719885671,2.63179288540537,6.927,"high",0,"NA"
"1765",2012,"transect","TR284C","ltja",16.400558864649,2.85801953291381,0.1735,"low",0,"NA"
"1766",2013,"transect","TR284C","ltja",16.1197187402929,2.80907933717659,0.0385,"low",0,"NA"
"1767",2014,"transect","TR284C","ltja",16.3766107895291,2.85384625643993,6.3315,"high",0,"NA"
"1768",2015,"transect","TR284C","ltja",15.7450628913745,2.74379048067078,2.4595,"high",1,"NA"
"1769",2016,"transect","TR284C","ltja",15.4427743572838,2.69111260901183,2.26800095,"high",0,"NA"
"1770",2017,"transect","TR284C","ltja",15.4096625108317,2.68534242125713,0.248664461391466,"low",0,"NA"
"1771",2018,"transect","TR284C","ltja",15.6729638792405,2.73122625120255,0.0290023201856149,"low",0,"NA"
"1772",2011,"transect","TR286A","ltja",17.3229068845249,3.01875116887237,6.927,"high",1,"NA"
"1773",2012,"transect","TR286A","ltja",18.6277126397683,3.24613124572952,0.1735,"low",1,"NA"
"1774",2013,"transect","TR286A","ltja",18.3384471975428,3.19572282422996,0.0385,"low",0,"NA"
"1775",2014,"transect","TR286A","ltja",18.5859955388927,3.23886147583064,6.3315,"high",0,"NA"
"1776",2015,"transect","TR286A","ltja",17.9705001982159,3.13160307563896,2.4595,"high",0,"NA"
"1777",2016,"transect","TR286A","ltja",17.6524688859957,3.07618181165004,2.26800095,"high",1,"NA"
"1778",2017,"transect","TR286A","ltja",17.6407248131646,3.07413524788204,0.248664461391466,"low",0,"NA"
"1779",2018,"transect","TR286A","ltja",17.8885927492059,3.1173295931867,0.0290023201856149,"low",0,"NA"
"1780",2011,"transect","TR286B","ltja",17.5691473220718,3.0616619005194,6.927,"high",1,"NA"
"1781",2012,"transect","TR286B","ltja",18.8690777130611,3.28819237911692,0.1735,"low",0,"NA"
"1782",2013,"transect","TR286B","ltja",18.5861139533287,3.23888211115007,0.0385,"low",0,"NA"
"1783",2014,"transect","TR286B","ltja",18.8402228543311,3.28316402913505,6.3315,"high",0,"NA"
"1784",2015,"transect","TR286B","ltja",18.2131367701702,3.17388578489098,2.4595,"high",1,"NA"
"1785",2016,"transect","TR286B","ltja",17.9063621176402,3.12042614632809,2.26800095,"high",0,"NA"
"1786",2017,"transect","TR286B","ltja",17.8789186664839,3.11564375323389,0.248664461391466,"low",0,"NA"
"1787",2018,"transect","TR286B","ltja",18.1384246254587,3.16086618167541,0.0290023201856149,"low",0,"NA"
"1788",2011,"transect","TR286C","ltja",17.8330096208412,3.10764348017813,6.927,"high",1,"NA"
"1789",2012,"transect","TR286C","ltja",19.1272918826038,3.3331896957522,0.1735,"low",0,"NA"
"1790",2013,"transect","TR286C","ltja",18.8508090098567,3.2850088101282,0.0385,"low",0,"NA"
"1791",2014,"transect","TR286C","ltja",19.1113606381928,3.33041346061985,6.3315,"high",0,"NA"
"1792",2015,"transect","TR286C","ltja",18.4729981770889,3.21917015495138,2.4595,"high",0,"NA"
"1793",2016,"transect","TR286C","ltja",18.1776856099999,3.16770794003415,2.26800095,"high",0,"NA"
"1794",2017,"transect","TR286C","ltja",18.1345238177357,3.160186413092,0.248664461391466,"low",0,"NA"
"1795",2018,"transect","TR286C","ltja",18.4055441310473,3.20741537374228,0.0290023201856149,"low",0,"NA"
"1796",2011,"transect","TR288A","ltja",19.7738203386338,3.44585603664752,6.927,"high",1,"NA"
"1797",2012,"transect","TR288A","ltja",21.0534834309733,3.66885466392835,0.1735,"low",0,"NA"
"1798",2013,"transect","TR288A","ltja",20.7914081368889,3.62318449404153,0.0385,"low",0,"NA"
"1799",2014,"transect","TR288A","ltja",21.0650509333808,3.67087045790833,6.3315,"high",0,"NA"
"1800",2015,"transect","TR288A","ltja",20.4040026315243,3.55567383720185,2.4595,"high",0,"NA"
"1801",2016,"transect","TR288A","ltja",20.1334284181427,3.50852261550694,2.26800095,"high",0,"NA"
"1802",2017,"transect","TR288A","ltja",20.0570409262207,3.49521106034683,0.248664461391466,"low",0,"NA"
"1803",2018,"transect","TR288A","ltja",20.3520911482322,3.54662755808077,0.0290023201856149,"low",0,"NA"
"1804",2011,"transect","TR288B","ltja",19.2734202518771,3.35865454345298,6.927,"high",1,"NA"
"1805",2012,"transect","TR288B","ltja",20.5530551235632,3.5816482529027,0.1735,"low",0,"NA"
"1806",2013,"transect","TR288B","ltja",20.2909999413025,3.53598158777358,0.0385,"low",0,"NA"
"1807",2014,"transect","TR288B","ltja",20.5647449123317,3.58368535693749,6.3315,"high",0,"NA"
"1808",2015,"transect","TR288B","ltja",19.9035701504949,3.46846669886649,2.4595,"high",0,"NA"
"1809",2016,"transect","TR288B","ltja",19.6331609259492,3.42134422871107,2.26800095,"high",1,"NA"
"1810",2017,"transect","TR288B","ltja",19.556618470016,3.40800566897297,0.248664461391466,"low",0,"NA"
"1811",2018,"transect","TR288B","ltja",19.8517247316072,3.45943193236274,0.0290023201856149,"low",0,"NA"
"1812",2011,"transect","TR288C","ltja",18.7710499043399,3.27110970562963,6.927,"high",0,"NA"
"1813",2012,"transect","TR288C","ltja",20.0519270721549,3.4943199020071,0.1735,"low",0,"NA"
"1814",2013,"transect","TR288C","ltja",19.7887383004758,3.448455693567,0.0385,"low",0,"NA"
"1815",2014,"transect","TR288C","ltja",20.0615609278463,3.49599873185494,6.3315,"high",1,"NA"
"1816",2015,"transect","TR288C","ltja",19.4020022671678,3.38106170130138,2.4595,"high",0,"NA"
"1817",2016,"transect","TR288C","ltja",19.129760993938,3.33361997184708,2.26800095,"high",0,"NA"
"1818",2017,"transect","TR288C","ltja",19.0556845112339,3.32071114134654,0.248664461391466,"low",0,"NA"
"1819",2018,"transect","TR288C","ltja",19.3489891569715,3.37182344877036,0.0290023201856149,"low",0,"NA"
"1820",2011,"transect","TR289A","ltja",18.7478234541555,3.26706218207539,6.927,"high",1,"NA"
"1821",2012,"transect","TR289A","ltja",20.0365304192873,3.4916368266924,0.1735,"low",0,"NA"
"1822",2013,"transect","TR289A","ltja",19.7658606443561,3.44446895210306,0.0385,"low",0,"NA"
"1823",2014,"transect","TR289A","ltja",20.0318167146482,3.49081539981042,6.3315,"high",0,"NA"
"1824",2015,"transect","TR289A","ltja",19.3840031249145,3.37792510695968,2.4595,"high",0,"NA"
"1825",2016,"transect","TR289A","ltja",19.0987037729543,3.3282078304108,2.26800095,"high",0,"NA"
"1826",2017,"transect","TR289A","ltja",19.0419235419746,3.31831310605643,0.248664461391466,"low",0,"NA"
"1827",2018,"transect","TR289A","ltja",19.3228872688678,3.36727484120997,0.0290023201856149,"low",0,"NA"
"1828",2011,"transect","TR289B","ltja",19.1139643695541,3.33086719607792,6.927,"high",1,"NA"
"1829",2012,"transect","TR289B","ltja",20.4073308105454,3.55625381747751,0.1735,"low",0,"NA"
"1830",2013,"transect","TR289B","ltja",20.1318286666072,3.50824383713274,0.0385,"low",0,"NA"
"1831",2014,"transect","TR289B","ltja",20.3930872443983,3.55377168314278,6.3315,"high",0,"NA"
"1832",2015,"transect","TR289B","ltja",19.7533406323798,3.44228717042868,2.4595,"high",0,"NA"
"1833",2016,"transect","TR289B","ltja",19.4594547026096,3.3910735663885,2.26800095,"high",0,"NA"
"1834",2017,"transect","TR289B","ltja",19.4141659775107,3.38318139258993,0.248664461391466,"low",1,"NA"
"1835",2018,"transect","TR289B","ltja",19.6868777320157,3.43070510977926,0.0290023201856149,"low",0,"NA"
"1836",2011,"transect","TR290A","ltja",19.8928014584801,3.46659010841758,6.927,"high",1,"NA"
"1837",2012,"transect","TR290A","ltja",21.1592303594871,3.68728249859742,0.1735,"low",0,"NA"
"1838",2013,"transect","TR290A","ltja",20.9084328725081,3.64357763936018,0.0385,"low",0,"NA"
"1839",2014,"transect","TR290A","ltja",21.1917214494446,3.69294451112459,6.3315,"high",0,"NA"
"1840",2015,"transect","TR290A","ltja",20.5144522138947,3.57492117300436,2.4595,"high",1,"NA"
"1841",2016,"transect","TR290A","ltja",20.2632650125204,3.53114840075493,2.26800095,"high",0,"NA"
"1842",2017,"transect","TR290A","ltja",20.1618168979267,3.51346969264023,0.248664461391466,"low",1,"NA"
"1843",2018,"transect","TR290A","ltja",20.4744173977189,3.5679445640015,0.0290023201856149,"low",0,"NA"
"1844",2011,"transect","TR290B","ltja",19.4042277634623,3.38144952417575,6.927,"high",1,"NA"
"1845",2012,"transect","TR290B","ltja",20.6707597497355,3.60215987835955,0.1735,"low",0,"NA"
"1846",2013,"transect","TR290B","ltja",20.4198666991232,3.55843836586476,0.0385,"low",0,"NA"
"1847",2014,"transect","TR290B","ltja",20.7031542979132,3.6078050671739,6.3315,"high",0,"NA"
"1848",2015,"transect","TR290B","ltja",20.0259256982881,3.48978881041399,2.4595,"high",0,"NA"
"1849",2016,"transect","TR290B","ltja",19.7747177379888,3.44601242064069,2.26800095,"high",0,"NA"
"1850",2017,"transect","TR290B","ltja",19.6733493496428,3.42834760590457,0.248664461391466,"low",0,"NA"
"1851",2018,"transect","TR290B","ltja",19.9858421506211,3.48280370928871,0.0290023201856149,"low",0,"NA"
"1852",2011,"transect","TR290C","ltja",18.9163352034995,3.29642763694344,6.927,"high",0,"NA"
"1853",2012,"transect","TR290C","ltja",20.1829715914502,3.5171561845337,0.1735,"low",0,"NA"
"1854",2013,"transect","TR290C","ltja",19.9319813373675,3.47341773301754,0.0385,"low",0,"NA"
"1855",2014,"transect","TR290C","ltja",20.2152702499266,3.52278466326874,6.3315,"high",0,"NA"
"1856",2015,"transect","TR290C","ltja",19.5380803666449,3.4047751533561,2.4595,"high",1,"NA"
"1857",2016,"transect","TR290C","ltja",19.2868555243042,3.36099582165841,2.26800095,"high",0,"NA"
"1858",2017,"transect","TR290C","ltja",19.1855646015313,3.3433445063477,0.248664461391466,"low",1,"NA"
"1859",2018,"transect","TR290C","ltja",19.4979486799634,3.39778166335548,0.0290023201856149,"low",0,"NA"
"1860",2011,"transect","TR291A","ltja",19.4149242994845,3.38331354046558,6.927,"high",0,"NA"
"1861",2012,"transect","TR291A","ltja",20.6988550183421,3.60705585947353,0.1735,"low",0,"NA"
"1862",2014,"transect","TR291A","ltja",20.7029810149803,3.60777487027567,6.3315,"high",1,"NA"
"1863",2011,"transect","TR292A","ltja",18.3710573511966,3.20140558521897,6.927,"high",0,"NA"
"1864",2012,"transect","TR292A","ltja",19.645578039353,3.4235080789154,0.1735,"low",0,"NA"
"1865",2013,"transect","TR292A","ltja",19.3880121962386,3.37862374194204,0.0385,"low",0,"NA"
