RECNOCAR	TYPEID1	FAKETIME	JNDEP	RDDS12	RDDS34	CRRD12	CRRD34	DENS05	DENS620	DENSRGN	CR05	CR620	CRRGN	P_CUT05	P_CUT620	P_REGEN	P_CUT052	P_CUT6202	P_REGEN2	TOPOVAR	TOPOMOY	COLLIER3	DVAR12KM	DVAR34KM
74092	0	2	N	0	0	0	0	0	6.379682611	5.665548777	0	0	0	0	0.761565631	0.238434378	0	0.57998221	0.056850953	0.170776367	770.001494	CO402_Calving_09	0.026937662	0.054356312
74092	0	2	N	0	0	0	0	0	6.379682611	5.665548777	0	0	0	0	0.548743413	0.451256594	0	0.301119333	0.203632514	0.628295899	769.838691	CO402_Calving_09	-0.01859211	0.001643729
74096	1	1	N	0	0	0	0	0	6.166981292	6.276984354	0	0	0	0	0.720787368	0.279212633	0	0.51953443	0.077959695	-0.821044922	769.825046	CO402_Calving_09	0.088485043	0.093292763
74096	0	2	N	0	0	0	0	0	6.166981292	6.276984354	0	0	0	0	0.730102389	0.269897618	0	0.533049499	0.072844724	-0.774230958	769.799851	CO402_Calving_09	0.092580761	0.100291197
74096	0	2	N	0	0	0	0	0	6.166981292	6.276984354	0	0	0	0	0	0.999999994	0	0	0.999999988	0.141418457	769.00164	CO402_Calving_09	-0.038684029	-0.024250011
74096	0	2	N	0	0	0	0	0	6.166981292	6.276984354	0	0	0	0	0	0.999999992	0	0	0.999999984	-0.556396485	769.573563	CO402_Calving_09	0.030427014	0.05046688
74096	0	2	N	0	0	0	0	0	6.166981292	6.276984354	0	0	0	0	0	0.999999994	0	0	0.999999987	-0.853881836	769.562781	CO402_Calving_09	0.022164556	0.016351078
74096	0	2	N	0	0	0	0	0	6.166981292	6.276984354	0	0	0	0	0	0.999999996	0	0	0.999999992	-0.821289063	769.748455	CO402_Calving_09	-0.059212825	0.016802834
74096	0	2	N	0	0	0	0	0	6.166981292	6.276984354	0	0	0	0	0.1371993	0.214117492	0	0.018823648	0.0458463	-4.360168458	775.287268	CO402_Calving_09	0.013133328	0.028157954
74096	0	2	N	0	0	0	0	0	6.166981292	6.276984354	0	0	0	0	0	0.878653316	0	0	0.772031649	-1.341369629	769.80736	CO402_Calving_09	-0.064473124	0.035152908
74096	0	2	N	0	0	0	0	0	6.166981292	6.276984354	0	0	0	0	0.762366394	0.2376336	0	0.581202519	0.056469728	-6.310974122	772.781139	CO402_Calving_09	0.098489466	0.057726005
74096	0	2	N	0	0	0	0	0	6.166981292	6.276984354	0	0	0	0	0	1.000000018	0	0	1.000000035	-0.267639161	769.320347	CO402_Calving_09	-0.000445811	0.004582869
74096	0	2	N	0	0	0	0	0	6.166981292	6.276984354	0	2	0	0	0.544305596	0.34813358	0	0.296268581	0.121196989	42.03588867	759.522484	CO402_Calving_09	-0.005082602	0.200536215
74102	1	1	N	0	1.147310322	0	0	0	10.57325779	4.18724115	0	0	0	0	1.000000021	0	0	1.000000042	0	-0.858703613	762.81209	CO402_Calving_09	0.011884394	-0.01939634
74102	0	2	N	0	1.147310322	0	1	0	10.57325779	4.18724115	0	0	0	0	0.202570574	0	0	0.041034838	0	62.7911377	732.301271	CO402_Calving_09	-0.354047608	-0.133499992
74102	0	2	N	0	1.147310322	0	0	0	10.57325779	4.18724115	0	0	0	0	0.999999991	0	0	0.999999981	0	0.611755371	762.05549	CO402_Calving_09	-0.022988091	-0.007293057
74102	0	2	N	0	1.147310322	0	0	0	10.57325779	4.18724115	0	0	0	0	1.000000005	0	0	1.000000011	0	-1.074279785	762.802818	CO402_Calving_09	0.02437711	-0.015890713
74102	0	2	N	0	1.147310322	0	0	0	10.57325779	4.18724115	0	0	0	0	1.000000011	0	0	1.000000023	0	0	762.230896	CO402_Calving_09	0.002016444	0.001304124
74102	0	2	N	0	1.147310322	0	1	0	10.57325779	4.18724115	0	0	0	0	0.983341626	0	0	0.966960753	0	20.72167969	753.104975	CO402_Calving_09	-0.16407818	0.073919604
74102	0	2	N	0	1.147310322	0	1	0	10.57325779	4.18724115	0	0	0	0	0.988567932	0	0	0.977266557	0	32.51947022	746.150572	CO402_Calving_09	-0.274687845	-0.033558761
74102	0	2	N	0	1.147310322	0	0	0	10.57325779	4.18724115	0	0	0	0	1.00000004	0	0	1.00000008	0	0.210388183	762.060659	CO402_Calving_09	-0.003334704	0.003182954
74102	0	2	N	0	1.147310322	0	0	0	10.57325779	4.18724115	0	0	0	0	0.983846451	0	0	0.967953839	0	1.126525879	762.824969	CO402_Calving_09	-0.025648315	0.000821029
74102	0	2	N	0	1.147310322	0	0	0	10.57325779	4.18724115	0	0	0	0	1.000000001	0	0	1.000000003	0	2.213928223	761.34964	CO402_Calving_09	0.004535503	0.042808239
74102	0	2	N	0	1.147310322	0	1	0	10.57325779	4.18724115	0	3	0	0	0.865164571	0	0	0.748509735	0	32.28155518	741.089088	CO402_Calving_09	-0.063095603	0.076075316
47779	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.525482178	367.147814	CO404_Calving_04	-0.060462653	-0.065921637
47779	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.170379639	366.756766	CO404_Calving_04	0.003286909	0.003974251
47779	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.11883545	361.345649	CO404_Calving_04	0.007342851	0.002299973
47779	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.373138	CO404_Calving_04	-0.000938816	-0.000861491
47779	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.837982178	361.551642	CO404_Calving_04	0.04789174	0.049243218
47779	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.44342041	354.407863	CO404_Calving_04	0.111664259	0.121287025
47779	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.839569092	370.473903	CO404_Calving_04	-0.048989588	-0.047514785
47779	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	92.03207398	331.633354	CO404_Calving_04	2.055158558	2.376027113
47779	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.390655518	367.338441	CO404_Calving_04	-0.007744328	-0.003954647
47779	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.820465088	365.438933	CO404_Calving_04	0.012587944	0.013396646
47779	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	367.373138	CO404_Calving_04	0.001069591	0.000865258
47785	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.797271729	396.796863	CO404_Calving_04	0.004314766	0.015266466
47785	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788146972	395.654808	CO404_Calving_04	0.007968397	-0.004734291
47785	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21.31991577	402.157582	CO404_Calving_04	-0.037202126	0.090820846
47785	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-52.01025391	414.222466	CO404_Calving_04	-0.160835063	0.149377619
47785	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.51416016	382.410931	CO404_Calving_04	0.054594911	0.033775213
47785	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	32.74758911	379.985352	CO404_Calving_04	0.07845385	0.057872744
47785	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.13769531	389.820929	CO404_Calving_04	0.079671663	0.064767574
47785	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.719604492	387.233638	CO404_Calving_04	-0.29324075	-0.021063005
47785	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.918243408	395.833662	CO404_Calving_04	-0.002514643	-0.005751515
47785	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.788146972	395.634966	CO404_Calving_04	0.009399999	-0.006416145
47785	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.984558105	395.565695	CO404_Calving_04	-0.004939787	-0.011067053
47790	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.293457032	527.48741	CO404_Calving_04	-0.066523141	-0.053234979
47790	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.896606445	527.718743	CO404_Calving_04	0.011696814	-0.007756462
47790	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.615783691	527.532429	CO404_Calving_04	0.014776565	-0.006257705
47790	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.186401368	528.560347	CO404_Calving_04	-0.008060908	0.017666953
47790	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.384399414	528.947294	CO404_Calving_04	-0.056570479	0.089038432
47790	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.938476562	524.621682	CO404_Calving_04	0.073637475	-0.024810272
47790	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.9085083	524.857403	CO404_Calving_04	0.062964258	-0.014021529
47790	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	14.79125977	522.08957	CO404_Calving_04	0.134256576	-0.104301561
47790	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.532592774	530.770419	CO404_Calving_04	-0.086065109	0.080017105
47790	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.804443359	526.808225	CO404_Calving_04	0.003176023	-0.048740002
47790	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.125732422	528.563631	CO404_Calving_04	-0.011309546	0.02662473
47796	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.290039063	529.909182	CO404_Calving_04	0.005253176	0.008600773
47796	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.53527832	527.262502	CO404_Calving_04	0.039858182	-0.054134774
47796	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-10.55401611	534.325192	CO404_Calving_04	0.055753344	0.025413711
47796	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.425537109	527.041672	CO404_Calving_04	-0.013100951	0.001114157
47796	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.906066895	508.20637	CO404_Calving_04	-0.350943309	0.209615406
47796	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.35339356	534.038783	CO404_Calving_04	0.036685651	0.033956557
47796	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54699707	528.4454	CO404_Calving_04	-0.004080649	-0.000912127
47796	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	64.3394165	467.270851	CO404_Calving_04	-0.138619573	-0.222225494
47796	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.574645996	528.978857	CO404_Calving_04	0.005309578	-0.002032187
47796	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	528.584106	CO404_Calving_04	-0.001402521	-0.00298761
47796	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-40.75286865	539.609189	CO404_Calving_04	-0.810572158	0.858725903
47801	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.360107422	540.548939	CO404_Calving_04	-0.005350846	-0.019878077
47801	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.642028809	540.178915	CO404_Calving_04	0.01179054	-0.011251616
47801	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.16467285	536.156893	CO404_Calving_04	-0.084546153	-0.01402455
47801	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.741882324	540.080968	CO404_Calving_04	0.011668518	-0.030086621
47801	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.044677735	538.354087	CO404_Calving_04	0.021434223	-0.06794533
47801	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.350341797	540.984747	CO404_Calving_04	-0.021522867	0.022070292
47801	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.308654785	539.336409	CO404_Calving_04	0.020741656	-0.053062929
47801	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.642028809	540.285014	CO404_Calving_04	0.007637241	-0.006271624
47801	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.343139649	539.03092	CO404_Calving_04	0.033748401	-0.016366593
47801	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.248413086	541.316697	CO404_Calving_04	-0.045601341	0.061709383
47801	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-13.24951172	547.066088	CO404_Calving_04	-0.172377473	0.289169082
47807	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.77862549	534.248991	CO404_Calving_04	-0.048295283	0.008778817
47807	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.65045166	537.766062	CO404_Calving_04	0.009982655	-0.016594473
47807	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14.20123291	546.642249	CO404_Calving_04	-0.004009153	0.091398152
47807	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.242736816	540.154967	CO404_Calving_04	-0.009769673	0.011187907
47807	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	2.367004395	538.593258	CO404_Calving_04	0.011901704	-0.005042132
47807	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.954833985	545.53878	CO404_Calving_04	-0.436483149	0.343080364
47807	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.903381347	541.941129	CO404_Calving_04	-0.006206792	0.029220826
47807	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	23.87817383	537.327896	CO404_Calving_04	0.127707822	0.016953138
47807	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-7.723205566	543.943716	CO404_Calving_04	-0.061600938	0.045336074
47807	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.99084473	521.680629	CO404_Calving_04	0.064349029	-0.115025298
47807	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	26.24261475	527.609777	CO404_Calving_04	-0.066836954	0.004372105
47813	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.011047363	576.720225	CO404_Calving_04	-0.077054653	-0.123034833
47813	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.948852539	578.300275	CO404_Calving_04	-0.000260461	0.01696948
47813	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	13.21179199	571.024662	CO404_Calving_04	0.072415011	0.001982826
47813	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-20.03186035	587.82021	CO404_Calving_04	-0.129204642	0.00657881
47813	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.120483398	578.69166	CO404_Calving_04	0.004191114	0.048781371
47813	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.624511719	577.708334	CO404_Calving_04	-0.002718651	0.010682988
47813	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17.48840332	586.109095	CO404_Calving_04	-0.07448999	0.047496169
47813	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.365478516	577.457613	CO404_Calving_04	-0.008707469	-0.020431326
47813	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.624511719	576.822146	CO404_Calving_04	0.001548896	0.002593624
47813	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.566650391	579.078457	CO404_Calving_04	-0.023615797	-0.01297741
47813	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.012329102	574.785188	CO404_Calving_04	-0.06352796	-0.135254234
47819	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-21.30108643	633.803849	CO404_Calving_04	-0.246495198	0.048604427
47819	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-15.82611084	642.036298	CO404_Calving_04	0.118749674	-0.052819004
47819	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.957397461	625.056536	CO404_Calving_04	0.012627092	0.023011261
47819	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.200805664	630.373083	CO404_Calving_04	0.001780082	-0.005136472
47819	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723632812	630.155317	CO404_Calving_04	0.002941027	-0.001462169
47819	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	11.42736816	617.300918	CO404_Calving_04	-0.061435228	0.091178231
47819	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-100.8144531	685.323508	CO404_Calving_04	-0.500153187	1.075975403
47819	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-22.93054199	655.607968	CO404_Calving_04	0.042577485	-0.151870382
47819	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.2076416	649.523013	CO404_Calving_04	0.208530177	-0.162290378
47819	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.723632812	630.437202	CO404_Calving_04	0.007858545	-0.004384213
47819	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-17.28942871	663.521274	CO404_Calving_04	-0.055035609	-0.30425776
47825	1	1	N	0	0	0	0	0	0	7.83558927	0	0	1	0	0	0.829616201	0	0	0.68826304	-2.596191406	785.397205	CO404_Calving_04	0.044204687	0.002658766
47825	0	2	N	0	0	0	1	0	0	7.83558927	0	0	1	0	0	0.805769104	0	0	0.649263849	-19.39874268	795.061275	CO404_Calving_04	0.077624123	0.121911187
47825	0	2	N	0	0	0	0	0	0	7.83558927	0	0	2	0	0	0.252477403	0	0	0.063744839	14.12414551	777.673867	CO404_Calving_04	-0.057652459	-0.073070274
47825	0	2	N	0	0	0	0	0	0	7.83558927	0	0	1	0	0	0.562604008	0	0	0.31652327	3.613647461	782.86139	CO404_Calving_04	-0.005990807	-0.024208141
47825	0	2	N	0	0	0	0	0	0	7.83558927	0	0	0	0	0	0	0	0	0	15.05633545	777.624216	CO404_Calving_04	-0.078257357	-0.077361842
47825	0	2	N	0	0	0	0	0	0	7.83558927	0	0	1	0	0	0.577460559	0	0	0.333460698	-5.201293945	787.423507	CO404_Calving_04	0.012006527	0.054707071
47825	0	2	N	0	0	0	0	0	0	7.83558927	0	0	2	0	0	0.564006626	0	0	0.318103474	-12.6038208	786.584629	CO404_Calving_04	0.036267633	-0.021421346
47825	0	2	N	0	0	0	0	0	0	7.83558927	0	0	1	0	0	0.850453498	0	0	0.723271151	-3.653808594	785.657523	CO404_Calving_04	0.04853912	1.69E-05
47825	0	2	N	0	0	0	0	0	0	7.83558927	0	0	0	0	0	0	0	0	0	13.46008301	778.047462	CO404_Calving_04	-0.121588633	-0.09520355
47825	0	2	N	0	0	0	0	0	0	7.83558927	0	0	2	0	0	0.17802859	0	0	0.031694179	15.06140137	776.515363	CO404_Calving_04	-0.069867804	-0.085772726
47825	0	2	N	0	0	0	0	0	0	7.83558927	0	0	0	0	0	0	0	0	0	22.25585938	772.408043	CO404_Calving_04	-0.150419371	-0.148608882
47831	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.769104004	791.924031	CO404_Calving_04	-0.018367667	0.001949346
47831	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.048522949	792.201141	CO404_Calving_04	-0.068098716	0.01022625
47831	0	2	N	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	-30.73321533	807.013287	CO404_Calving_04	-0.072457404	0.177228916
47831	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	25.51916504	775.731509	CO404_Calving_04	-0.074025604	-0.176378691
47831	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.077087403	785.226212	CO404_Calving_04	0.06843344	-0.011682469
47831	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.466247558	795.132236	CO404_Calving_04	-0.130486988	0.044664354
47831	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-16.61517334	800.04271	CO404_Calving_04	-0.058879327	0.07894115
47831	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.030822754	789.645052	CO404_Calving_04	0.022817267	0.037789691
47831	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.098571778	788.031068	CO404_Calving_04	-0.005756268	-0.033684831
47831	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.329772949	788.994663	CO404_Calving_04	0.017413613	-0.013624498
47831	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-4.064758301	791.70387	CO404_Calving_04	-0.002032451	0.054057319
47837	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.232055665	787.676916	CO404_Calving_04	0.041179798	-0.001659264
47837	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-14.65808105	791.470867	CO404_Calving_04	0.127591551	0.022434899
47837	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.963012696	788.874581	CO404_Calving_04	0.001858217	0.015486092
47837	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.399780273	785.630832	CO404_Calving_04	-0.206243133	-0.072425757
47837	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-6.351928711	790.866125	CO404_Calving_04	-0.02710019	0.056343359
47837	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.129516601	786.457256	CO404_Calving_04	-0.006493848	-0.017617903
47837	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-3.168884278	791.701607	CO404_Calving_04	-0.140180625	0.085131332
47837	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-11.49975586	793.424509	CO404_Calving_04	0.007726428	0.090612557
47837	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.966979981	789.237383	CO404_Calving_04	-0.033147083	0.027652223
47837	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-1.459228516	787.611164	CO404_Calving_04	-0.01395431	0.001736085
47837	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.074645997	787.245068	CO404_Calving_04	-0.046793481	-0.012325908
47843	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	8.462585449	804.729174	CO404_Calving_04	-0.093165299	0.103640641
47843	0	2	N	0	0	0	1	0	0	0	0	0	0	0	0	0	0	0	0	13.44152832	804.142697	CO404_Calving_04	0.003616296	0.105606418
47843	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-9.303466797	803.884168	CO404_Calving_04	0.097267519	-0.165615684
47843	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	15.30206299	792.731312	CO404_Calving_04	-0.295001297	0.032096596
47843	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.57409668	806.456955	CO404_Calving_04	-0.010981979	0.001274418
47843	0	2	N	0	0	0	3	0	0	0	0	0	0	0	0	0.028094675	0	0	0.000789311	59.96252441	749.403867	CO404_Calving_04	-3.097850336	-0.404106741
47843	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	21.44372559	797.090374	CO404_Calving_04	-0.152630023	0.116470874
47843	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.813781738	810.621295	CO404_Calving_04	-0.037761992	0.070922358
47843	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-2.313781738	810.245074	CO404_Calving_04	-0.042692256	0.061080291
47843	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.888916016	808.977097	CO404_Calving_04	0.041868467	0.119994252
47843	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.672607422	808.143798	CO404_Calving_04	0.006430126	-0.008007357
47849	1	1	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.170288086	788.174411	CO404_Calving_04	0.024561071	0.072735366
47849	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-0.550415039	786.895768	CO404_Calving_04	-0.190126561	-0.060482819
47849	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	31.39636231	773.069684	CO404_Calving_04	-0.044795949	0.016165011
47849	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	790.039429	CO404_Calving_04	-0.0036947	-0.000715821
47849	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	30.3996582	773.85173	CO404_Calving_04	-0.115597486	-0.090041966
47849	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	40.16979981	772.259012	CO404_Calving_04	-0.231660384	-0.140422519
47849	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.222167969	790.096481	CO404_Calving_04	-0.006254154	-0.033750383
47849	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	16.21740723	784.23541	CO404_Calving_04	-0.074419937	-0.07192632
47849	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	-8.522338867	788.68051	CO404_Calving_04	0.056072416	0.0322783
47849	0	2	N	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.939331055	789.443465	CO404_Calving_04	0.012021681	0.02619549
47849	0	2	N	0	0	0	1	0	0	0	0	0	0	0	0	0.056710757	0	0	0.00321611	13.49536133	766.043392	CO404_Calving_04	-0.89963447	0.025835354
47854	1	1	N	0	0	0	0	0	0	1.929400854	0	0	0	0	0	0	0	0	0	0.790527343	771.041261	CO404_Calving_04	0.081178491	0.038282878
47854	0	2	N	0	0	0	1	0	0	1.929400854	0	0	1	0	0	0.333931829	0	0	0.111510466	-26.97790527	782.969541	CO404_Calving_04	0.283897985	0.087819033
47854	0	2	N	0	0	0	0	0	0	1.929400854	0	0	0	0	0	0	0	0	0	-8.027832032	775.024444	CO404_Calving_04	-0.052415833	0.036613231
47854	0	2	N	0	0	0	0	0	0	1.929400854	0	0	0	0	0	0	0	0	0	1.486816406	771.54816	CO404_Calving_04	0.023761577	-0.013482477
47854	0	2	N	0	0	0	1	0	0	1.929400854	0	0	1	0	0	0.391491971	0	0	0.153265964	-47.77282715	802.961262	CO404_Calving_04	-0.1811939	0.163933552
47854	0	2	N	0	0	0	0	0	0	1.929400854	0	0	0	0	0	0	0	0	0	0.087707519	772.248919	CO404_Calving_04	0.030142767	0.021376318
47854	0	2	N	0	0	0	0	0	0	1.929400854	0	0	0	0	0	0	0	0	0	-6.167358399	773.350142	CO404_Calving_04	0.172457613	0.11375386
