"taxon","years","values","unit","geom"
"Ixodes scapularis","2011","25","Number of individuals captured","MULTIPOINT ((45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066), (45.44772 -72.9066))"
