"taxon","years","values","unit","geom"
"Ixodes scapularis","2011","14","Number of individuals captured","MULTIPOINT ((45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745), (45.23375 -74.0745))"
