"taxon","years","values","unit","geom"
"Tachycineta bicolor","2004, 2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","627, 948, 859, 792, 873, 785, 661, 512, 658, 512, 844, 765, 473, 655, 735, 766","Number of fledglings found in nesting boxes","MULTIPOINT ((45.36667 -72.9093))"
