"taxon","years","values","unit","geom"
"Ixodes scapularis","2011, 2012, 2013, 2014","39, 7, 20, 15","Number of individuals captured","MULTIPOINT ((45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344), (45.55566 -73.344))"
