"taxon","years","values","unit","geom"
"Ixodes scapularis","2011, 2013, 2014","5, 7, 2","Number of individuals captured","MULTIPOINT ((45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695), (45.23838 -73.4695))"
