"taxon","years","values","unit","geom"
"Passeriformes","2005, 2006, 2007, 2008, 2009, 2010, 2011, 2012, 2013, 2014, 2015, 2016, 2017, 2018, 2019","7.3, 10.3, 6.1, 7.3, 6.9, 6.8, 6.8, 12.3, 7.3, 5.62, 5.75, 6, 7.6, 5.25, 5.25","nests per km2","MULTIPOINT ((73 80))"
