"taxon","years","values","unit","geom"
"Tamias striatus","2012, 2013, 2014, 2015, 2016, 2017","56, 123, 131, 62, 126, 54","Number of individuals captured in trapping transects each year","MULTIPOINT ((45.05 -72.25))"
